chr	start	end	peak.annotation	target.genes
18	171104	171551	internal.gene.body	ostta18g00920
18	172013	172384	TSS	ostta18g00930
18	175150	175467	internal.gene.body	ostta18g00940
18	177868	178345	TSS	ostta18g00960
18	182029	182653	TSS	ostta18g00980
18	185199	185510	internal.gene.body	ostta18g01000
18	186523	187606	TSS	ostta18g01020
18	192270	193223	TSS	ostta18g01050
18	194947	195768	TSS	ostta18g01060
18	196053	196450	TSS	ostta18g01070
18	198726	199966	TSS	ostta18g01080
18	200462	200735	internal.gene.body	ostta18g01090
18	203563	203892	TSS	ostta18g01110
18	208724	209224	internal.gene.body	ostta18g01130
18	212350	213354	TSS	ostta18g01160
18	215125	215779	TSS	ostta18g01180
18	218448	219243	TSS	ostta18g01200
18	221307	221600	internal.gene.body	ostta18g01210
18	222486	223811	TSS	ostta18g01230
18	225974	227604	TSS	ostta18g01260
18	229833	231159	TSS	ostta18g01280
18	233028	233526	TSS	ostta18g01290
18	235810	236253	internal.gene.body	ostta18g01300
18	236849	237076	internal.gene.body	ostta18g01310
18	243684	244844	TSS	ostta18g01330
18	245270	246133	gene.body	ostta18g01340
18	247058	249399	gene.body	ostta18g01360
18	251190	252295	TSS	ostta18g01390
18	254562	255342	TSS	ostta18g01410
18	256927	257805	TSS	ostta18g01430
18	260502	261903	TSS	ostta18g01450
18	262502	263470	gene.body	ostta18g01460
18	265533	266326	TSS	ostta18g01490
18	268348	269234	TSS	ostta18g01510
18	271254	273267	gene.body	ostta18g01530
18	274448	274842	internal.gene.body	ostta18g01550
18	276981	279633	TSS	ostta18g01570
18	281359	283163	gene.body	ostta18g01590
18	284591	284804	TSS	ostta18g01610
18	289053	290097	TSS	ostta18g01630
18	291114	291650	TSS	ostta18g01640
18	294894	295539	TSS	ostta18g01660
18	300496	300941	TSS	ostta18g01700
18	301762	302243	TSS	ostta18g01710
18	302653	303788	TSS	ostta18g01720
18	304985	307604	gene.body	ostta18g01730,ostta18g01735,ostta18g01740
18	308694	309681	TSS	ostta18g01770
18	310612	311499	TSS	ostta18g01780
18	314210	314904	TSS	ostta18g01800
18	315843	317269	TSS	ostta18g01830
18	318563	319094	TSS	ostta18g01840
18	320659	322118	gene.body	ostta18g01865
18	324090	325309	TSS	ostta18g01890
18	326013	326817	internal.gene.body	ostta18g01890
18	328865	329204	internal.gene.body	ostta18g01910
18	330157	331185	TSS	ostta18g01920
18	333568	334162	TSS	ostta18g01940
18	338304	338884	TSS	ostta18g01950
18	341133	342275	TSS	ostta18g01960
18	342859	343213	TSS	ostta18g01980
19	44232	44445	internal.gene.body	ostta19g00170
19	50187	50443	intergenic	
19	52110	52737	TSS	ostta19g00200
19	60670	61000	intergenic	
19	62886	63278	intergenic	
19	65202	65476	intergenic	
19	74339	74553	internal.gene.body	ostta19g00270
19	83860	84997	TSS	ostta19g00320
19	86728	87490	TSS	ostta19g00350
19	92576	92989	intergenic	
19	99899	100367	TSS	ostta19g00410
19	103029	103700	TSS	ostta19g00420
19	119499	119773	TSS	ostta19g00490
19	120914	121141	TSS	ostta19g00500
19	123199	123953	intergenic	
19	128055	128411	intergenic	
2	11906	12116	intergenic	
2	14893	16463	internal.gene.body	ostta02g00050
2	17063	17439	internal.gene.body	ostta02g00050
2	17753	18865	gene.body	ostta02g00080
2	19197	19451	TSS	ostta02g00085
2	20307	22236	gene.body	ostta02g00093,ostta02g00100
2	24267	24675	intergenic	
2	28598	28787	intergenic	
2	54778	56182	TSS	ostta02g00190
2	58138	58417	internal.gene.body	ostta02g00195
2	59343	59731	TSS	ostta02g00200
2	61088	63329	gene.body	ostta02g00220,ostta02g00230
2	65355	65576	TSS	ostta02g00250
2	78066	79162	TSS	ostta02g00290
2	79643	80730	TSS	ostta02g00300
2	82945	84545	gene.body	ostta02g00320
2	87313	87648	TSS	ostta02g00340
2	90776	91650	TSS	ostta02g00360
2	93616	94379	TSS	ostta02g00370
2	96288	96835	TSS	ostta02g00380
2	98392	100111	TSS	ostta02g00400
2	100483	100802	intergenic	
2	102279	102629	TSS	ostta02g00410
2	103790	104382	intergenic	
2	106819	108281	TSS	ostta02g00420
2	109807	110307	TSS	ostta02g00430
2	116511	117323	TSS	ostta02g00460
2	118380	118842	TSS	ostta02g00470
2	121068	121283	TSS	ostta02g00480
2	122397	122713	TSS	ostta02g00490
2	123117	123335	TSS	ostta02g00500
2	125117	125439	TSS	ostta02g00510
2	125844	126325	TSS	ostta02g00520
2	126936	127231	internal.gene.body	ostta02g00530
2	128172	128667	intergenic	
2	130218	130490	intergenic	
2	131365	131610	TSS	ostta02g00555
2	133925	134666	intergenic	
2	135194	135984	TSS	ostta02g00580
2	139062	139297	TSS	ostta02g00600
2	141450	142107	TSS	ostta02g00610
2	143457	143788	TSS	ostta02g00630
2	144093	144366	TSS	ostta02g00640
2	147102	147473	intergenic	
2	147979	148216	intergenic	
2	149014	149488	TSS	ostta02g00660
2	150651	151411	TSS	ostta02g00670
2	153905	154145	intergenic	
2	157650	158483	TES	ostta02g00700
2	178928	179282	TSS	ostta02g00730
2	182204	182471	TES	ostta02g00770
2	184763	185092	TSS	ostta02g00780
2	185641	186238	TSS	ostta02g00790
2	222352	223179	internal.gene.body	ostta02g00800
2	228980	229957	TSS	ostta02g00840
2	234005	234321	TSS	ostta02g00870
2	235387	237379	gene.body	ostta02g00890
2	240535	241472	TSS	ostta02g00910
2	242135	242418	internal.gene.body	ostta02g00920
2	247633	247869	internal.gene.body	ostta02g00940
2	248202	248505	TSS	ostta02g00950
2	250795	251130	internal.gene.body	ostta02g00960
2	257605	257926	TSS	ostta02g00970
2	258951	259743	TSS	ostta02g00990
2	260400	261771	gene.body	ostta02g01010
2	273797	274158	intergenic	
2	274540	274833	TSS	ostta02g01050
2	278420	279194	TSS	ostta02g01070
2	280761	281100	TSS	ostta02g01090
2	281674	282291	TSS	ostta02g01100
2	290055	290822	intergenic	
2	291204	291747	TSS	ostta02g01140
2	294241	294441	internal.gene.body	ostta02g01160
2	295101	295540	intergenic	
2	295961	296206	internal.gene.body	ostta02g01170
2	301797	302132	TSS	ostta02g01210
2	302506	303289	internal.gene.body	ostta02g01230
2	306028	306408	TSS	ostta02g01245
2	306767	307494	TSS	ostta02g01247
2	308966	309267	TSS	ostta02g01250
2	310016	310434	TSS	ostta02g01260
2	311330	311915	TSS	ostta02g01270
2	314780	315654	intergenic	
2	316200	317152	gene.body	ostta02g01300
2	318328	318589	TSS	ostta02g01310
2	320219	320605	intergenic	
2	321165	321548	TSS	ostta02g01330
2	322865	323556	TSS	ostta02g01360
2	326311	326861	TSS	ostta02g01370
2	328950	329410	intergenic	
2	329793	330036	intergenic	
2	331618	331932	internal.gene.body	ostta02g01410
2	332241	332652	TSS	ostta02g01420
2	336376	337740	TSS	ostta02g01440
2	338035	338604	TSS	ostta02g01460
2	344739	344956	intergenic	
2	350416	350880	TSS	ostta02g01550
2	354868	355108	TSS	ostta02g01590
2	357039	357251	TSS	ostta02g01600
2	360106	360459	intergenic	
2	363028	363350	internal.gene.body	ostta02g01640
2	366777	367342	TSS	ostta02g01670
2	370470	370735	internal.gene.body	ostta02g01690
2	373700	374142	TSS	ostta02g01720
2	374532	374719	TSS	ostta02g01725
2	377056	377375	TSS	ostta02g01730
2	378961	379196	TSS	ostta02g01750
2	379481	379729	intergenic	
2	380309	380616	TSS	ostta02g01770
2	380945	381296	TSS	ostta02g01780
2	381957	382794	TSS	ostta02g01790
2	383277	383936	TSS	ostta02g01810
2	389717	390219	TSS	ostta02g01840
2	391696	392098	internal.gene.body	ostta02g01850
2	399436	399688	internal.gene.body	ostta02g01870
2	401513	402404	TSS	ostta02g01900
2	404620	405489	TSS	ostta02g01910
2	405919	406473	TSS	ostta02g01920
2	410251	410572	intergenic	
2	411117	411404	intergenic	
2	411705	411929	TSS	ostta02g01950
2	413304	413480	internal.gene.body	ostta02g01960
2	413866	414204	TSS	ostta02g01970
2	418991	419313	TSS	ostta02g01990
2	421131	422136	TSS	ostta02g02000
2	422674	422943	TSS	ostta02g02010
2	431485	431681	TSS	ostta02g02065
2	434079	434414	TES	ostta02g02067
2	436717	436987	intergenic	
2	438418	438666	TSS	ostta02g02080
2	439245	439756	TSS	ostta02g02090
2	441112	441836	TSS	ostta02g02110
2	444611	445016	TSS	ostta02g02130
2	447247	448051	TSS	ostta02g02150
2	448664	449250	intergenic	
2	451130	451396	intergenic	
2	452271	452918	TSS	ostta02g02200
2	457158	458645	TSS	ostta02g02240
2	460499	460838	TSS	ostta02g02260
2	461553	461924	intergenic	
2	463854	464074	TSS	ostta02g02270
2	465562	465916	TSS	ostta02g02280
2	473444	475211	TSS	ostta02g02320
2	475987	476273	TSS	ostta02g02330
2	477431	477694	intergenic	
2	481956	482336	intergenic	
2	485474	485682	internal.gene.body	ostta02g02370
2	486335	487145	TSS	ostta02g02380
2	489325	489629	TSS	ostta02g02400
2	489968	490518	intergenic	
2	497111	497344	TSS	ostta02g02430
2	498485	499461	TSS	ostta02g02440
2	501443	501923	TSS	ostta02g02460
2	505052	505858	intergenic	
2	506320	506790	TSS	ostta02g02475
2	508272	508622	intergenic	
2	509014	509341	TSS	ostta02g02480
2	513538	514838	TSS	ostta02g02490
2	516532	516868	TSS	ostta02g02500
2	519157	520020	TSS	ostta02g02510
2	524160	525822	gene.body	ostta02g02530,ostta02g02540
2	526696	528701	gene.body	ostta02g02560
2	531952	532179	TSS	ostta02g02580
2	533704	534406	TES	ostta02g02580
2	545229	546443	TSS	ostta02g02660
2	551993	553039	gene.body	ostta02g02700
2	553913	555588	TSS	ostta02g02710
2	556551	557306	TSS	ostta02g02720
2	560679	561062	TSS	ostta02g02730
2	561651	561947	intergenic	
2	563094	564092	TSS	ostta02g02750
2	564555	564972	TSS	ostta02g02760
2	566785	567143	TSS	ostta02g02770
2	567611	567827	internal.gene.body	ostta02g02780
2	569693	570048	TSS	ostta02g02790
2	571115	573796	gene.body	ostta02g02810,ostta02g02820
2	577408	578142	TSS	ostta02g02860
2	580817	581154	internal.gene.body	ostta02g02880
2	582463	583410	TSS	ostta02g02900
2	585492	585753	TSS	ostta02g02920
2	589024	589455	TSS	ostta02g02930
2	590087	590538	TSS	ostta02g02940
2	590823	591361	intergenic	
2	594677	595270	TSS	ostta02g02980
2	599601	600492	TSS	ostta02g03000
2	603089	603338	internal.gene.body	ostta02g03010
2	604566	604927	internal.gene.body	ostta02g03020
2	605411	605870	intergenic	
2	607160	607359	internal.gene.body	ostta02g03040
2	608053	609434	TSS	ostta02g03060
2	610161	610443	intergenic	
2	611936	613068	TSS	ostta02g03080
2	614708	615893	TSS	ostta02g03100
2	616684	617110	internal.gene.body	ostta02g03110
2	618812	620574	gene.body	ostta02g03140
2	623257	624173	TSS	ostta02g03180
2	627521	628445	TSS	ostta02g03200
2	629876	630260	internal.gene.body	ostta02g03210
2	631985	632814	TSS	ostta02g03240
2	637643	638488	gene.body	ostta02g03260
2	639008	640412	TSS	ostta02g03280
2	641964	642290	TSS	ostta02g03290
2	643234	643625	TSS	ostta02g03300
2	646797	647245	TSS	ostta02g03310
2	648405	650203	TSS	ostta02g03330
2	652068	652328	internal.gene.body	ostta02g03350
2	655311	655552	internal.gene.body	ostta02g03360
2	659973	660336	internal.gene.body	ostta02g03380
2	662430	663910	gene.body	ostta02g03400
2	668477	668666	internal.gene.body	ostta02g03420
2	671768	672173	internal.gene.body	ostta02g03430
2	672547	673758	TSS	ostta02g03440
2	676771	677054	internal.gene.body	ostta02g03450
2	682595	683018	internal.gene.body	ostta02g03480
2	687103	687325	internal.gene.body	ostta02g03490
2	687842	688123	internal.gene.body	ostta02g03500
2	689481	690350	TSS	ostta02g03520
2	691813	693679	gene.body	ostta02g03530,ostta02g03540
2	694873	695495	TSS	ostta02g03560
2	696067	696350	internal.gene.body	ostta02g03570
2	697762	698054	internal.gene.body	ostta02g03580
2	698478	698724	internal.gene.body	ostta02g03590
2	699543	699770	TSS	ostta02g03600
2	707997	708462	TSS	ostta02g03610
2	713327	714420	TSS	ostta02g03630
2	716903	718199	TSS	ostta02g03650
2	718729	719250	TSS	ostta02g03660
2	723057	723559	TSS	ostta02g03680
2	727941	728818	TSS	ostta02g03700
2	730477	730896	TSS	ostta02g03720
2	735116	736355	gene.body	ostta02g03750
2	737413	737932	internal.gene.body	ostta02g03770
2	739360	740360	TSS	ostta02g03790
2	740652	741262	TSS	ostta02g03800
2	741579	742767	TSS	ostta02g03820
2	749844	750174	TSS	ostta02g03840
2	752642	753185	TSS	ostta02g03850
2	753518	754821	TSS	ostta02g03870
2	756463	756823	TSS	ostta02g03880
2	759542	759945	internal.gene.body	ostta02g03890
2	760307	760801	TSS	ostta02g03900
2	768306	768722	internal.gene.body	ostta02g03920
2	771976	772181	internal.gene.body	ostta02g03950
2	774111	774448	TSS	ostta02g03957
2	775995	776470	TSS	ostta02g03960
2	776778	777135	internal.gene.body	ostta02g03970
2	777974	778401	internal.gene.body	ostta02g03980
2	778722	779159	TSS	ostta02g03990
2	780530	781445	TSS	ostta02g04010
2	784965	785401	TSS	ostta02g04020
2	787269	787576	TSS	ostta02g04030
2	788547	788778	TSS	ostta02g04040
2	790457	791169	TSS	ostta02g04050
2	795920	796877	TSS	ostta02g04080
2	799189	799569	TSS	ostta02g04090
2	807500	808280	TSS	ostta02g04120
2	808608	809331	TSS	ostta02g04130
2	810223	811160	TSS	ostta02g04150
2	816977	817225	TSS	ostta02g04190
2	842329	842688	TSS	ostta02g04220
2	844033	844578	TSS	ostta02g04230
2	851423	852156	TSS	ostta02g04250
2	852848	853594	TSS	ostta02g04260
2	854417	855386	gene.body	ostta02g04270
2	856204	856761	TSS	ostta02g04290
2	858717	859722	gene.body	ostta02g04310
2	860045	861211	TSS	ostta02g04320
2	863209	863810	TSS	ostta02g04330
2	864206	865592	TSS	ostta02g04340
2	867925	868510	TSS	ostta02g04360
2	871347	872538	TSS	ostta02g04390
2	875172	875459	intergenic	
2	876959	877335	TSS	ostta02g04430
2	879979	880475	TSS	ostta02g04460
2	881563	882072	TSS	ostta02g04470
2	884813	885161	TSS	ostta02g04480
2	885809	886173	internal.gene.body	ostta02g04490
2	887882	888933	TSS	ostta02g04500
2	889840	890334	TSS	ostta02g04510
2	891263	892386	TSS	ostta02g04520
2	893600	894011	TSS	ostta02g04540
2	895295	898481	gene.body	ostta02g04560
2	899540	900422	TSS	ostta02g04580
2	902489	902814	TSS	ostta02g04600
2	907715	908296	TSS	ostta02g04610
2	910163	911402	TSS	ostta02g04620,ostta02g04630
2	913159	913850	TSS	ostta02g04650
2	931087	932422	TSS	ostta02g04680
2	937484	937740	TSS	ostta02g04720
2	938302	938701	TSS	ostta02g04730
2	940564	940845	TSS	ostta02g04740
2	941140	941630	internal.gene.body	ostta02g04750
2	942673	944094	gene.body	ostta02g04770
2	945486	945685	TSS	ostta02g04790
2	945996	946398	internal.gene.body	ostta02g04800
2	951270	951847	TSS	ostta02g04815
2	952198	952527	TSS	ostta02g04817
2	953193	953595	TSS	ostta02g04820
2	957495	958543	gene.body	ostta02g04840
2	961662	961862	internal.gene.body	ostta02g04870
2	963042	963471	internal.gene.body	ostta02g04880
2	964156	964484	TSS	ostta02g04890
2	968124	968494	TSS	ostta02g04905
2	968780	969172	internal.gene.body	ostta02g04910
2	970283	972284	gene.body	ostta02g04930
2	973299	974417	TSS	ostta02g04960
2	975384	976097	TSS	ostta02g04980
2	978398	978855	TSS	ostta02g05000
2	981927	982860	TSS	ostta02g05020
2	986436	987304	TSS	ostta02g05050
2	990472	990735	TSS	ostta02g05070
2	995891	997128	TSS	ostta02g05090
2	999393	999649	internal.gene.body	ostta02g05100
2	1000727	1001424	TSS	ostta02g05110
2	1004031	1004855	gene.body	ostta02g05115
2	1007058	1007332	TSS	ostta02g05130
2	1008504	1009678	TSS	ostta02g05150
2	1011737	1012163	TSS	ostta02g05170
2	1013842	1014209	internal.gene.body	ostta02g05180
2	1016556	1017619	TSS	ostta02g05200
2	1018351	1018624	intergenic	
2	1019063	1019280	intergenic	
2	1021309	1021564	internal.gene.body	ostta02g05220
2	1021862	1022731	gene.body	ostta02g05225
2	1023223	1023427	internal.gene.body	ostta02g05240
2	1025505	1026934	TSS	ostta02g05260
2	1027517	1028268	TSS	ostta02g05280
2	1029735	1030282	TSS	ostta02g05290
2	1031754	1032189	TSS	ostta02g05310
2	1035960	1036345	internal.gene.body	ostta02g05330
2	1037341	1038223	TSS	ostta02g05340
2	1039239	1039477	internal.gene.body	ostta02g05350
2	1041173	1041577	TSS	ostta02g05370
2	1043093	1043428	internal.gene.body	ostta02g05390
2	1047312	1047914	TSS	ostta02g05420
2	1049758	1050835	TSS	ostta02g05430
2	1054480	1055882	gene.body	ostta02g05460
2	1057338	1058137	TSS	ostta02g05480
2	1063067	1063342	internal.gene.body	ostta02g05500
2	1063830	1064680	TSS	ostta02g05510
2	1066218	1066664	TSS	ostta02g05530
20	1612	1920	internal.gene.body	ostta20g00020
20	6460	7442	TSS	ostta20g00035
20	8179	8508	TSS	ostta20g00050
20	11281	11636	TSS	ostta20g00070
20	11925	12224	TSS	ostta20g00080
20	16455	17663	TSS	ostta20g00110
20	20121	21887	TSS	ostta20g00130
20	23708	24845	TSS	ostta20g00150
20	25604	27009	TSS	ostta20g00170
20	29446	29956	TSS	ostta20g00180
20	30321	30673	TSS	ostta20g00190
20	33251	34800	TSS	ostta20g00200
20	37859	38373	TSS	ostta20g00220
20	43392	45456	gene.body	ostta20g00240
20	48154	49243	TSS	ostta20g00270
20	54613	55976	TSS	ostta20g00300
20	56756	57762	TSS	ostta20g00320
20	58595	58977	TSS	ostta20g00055
20	60158	60688	gene.body	ostta20g00330
20	61333	62629	gene.body	ostta20g00350
20	63931	65850	gene.body	ostta20g00380
20	67308	67582	internal.gene.body	ostta20g00400
20	72060	72308	TSS	ostta20g00410
20	73201	73457	internal.gene.body	ostta20g00420
20	75989	76281	internal.gene.body	ostta20g00440
20	79566	79769	TSS	ostta20g00470
20	82712	83623	TSS	ostta20g00490
20	85173	85516	TSS	ostta20g00500
20	87250	87566	TSS	ostta20g00510
20	91291	92157	TSS	ostta20g00540
20	96016	97769	TSS	ostta20g00570
20	98100	98509	TSS	ostta20g00580
20	100733	101182	TSS	ostta20g00600
20	104799	106168	TSS	ostta20g00630
20	107397	110496	gene.body	ostta20g00650,ostta20g00660
20	110859	111401	intergenic	
20	115184	116792	gene.body	ostta20g00690
20	117075	117501	internal.gene.body	ostta20g00695
20	119254	119463	TSS	ostta20g00710
20	130124	130522	TSS	ostta20g00750
20	134468	134678	intergenic	
20	136859	137112	internal.gene.body	ostta20g00790
20	138840	139214	TSS	ostta20g00810
20	141783	142647	TSS	ostta20g00830
20	145007	145330	TSS	ostta20g00850
20	148953	149288	TSS	ostta20g00860
20	152137	154074	gene.body	ostta20g00890
20	154577	157040	gene.body	ostta20g00900,ostta20g00910,ostta20g00920
20	158182	158494	internal.gene.body	ostta20g00930
20	158809	159145	internal.gene.body	ostta20g00940
20	159480	159754	internal.gene.body	ostta20g00950
20	162499	162844	internal.gene.body	ostta20g00960
20	164561	165065	TSS	ostta20g00970
3	1072	1834	TSS	ostta03g00020
3	5256	5662	TSS	ostta03g00030
3	6148	6483	TSS	ostta03g00040
3	10680	10922	internal.gene.body	ostta03g00050
3	12814	13318	TSS	ostta03g00060
3	13751	14004	internal.gene.body	ostta03g00070
3	15224	15582	internal.gene.body	ostta03g00080
3	17016	17249	internal.gene.body	ostta03g00090
3	25006	25220	internal.gene.body	ostta03g00130
3	27299	27588	internal.gene.body	ostta03g00140
3	28081	28746	internal.gene.body	ostta03g00150
3	30096	30851	TSS	ostta03g00170
3	33742	34120	TSS	ostta03g00190
3	35983	36961	TSS	ostta03g00210
3	37855	38534	TSS	ostta03g00220
3	39839	40100	internal.gene.body	ostta03g00230
3	52073	54055	gene.body	ostta03g00250
3	54541	55600	TSS	ostta03g00270
3	59587	60497	TSS	ostta03g00290
3	63168	63483	internal.gene.body	ostta03g00310
3	63883	64356	internal.gene.body	ostta03g00320
3	67207	68042	TSS	ostta03g00330
3	69415	69687	internal.gene.body	ostta03g00340
3	72921	73227	TSS	ostta03g00370
3	74870	75777	TSS	ostta03g00390
3	76528	76903	TSS	ostta03g00400
3	79139	79995	TSS	ostta03g00420
3	80504	80751	internal.gene.body	ostta03g00430
3	83148	84079	TSS	ostta03g00450
3	84552	85256	TSS	ostta03g00470
3	87834	88589	TSS	ostta03g00490
3	89436	90318	TSS	ostta03g00510
3	94416	94791	TSS	ostta03g00520
3	96741	96990	internal.gene.body	ostta03g00540
3	97728	98057	TSS	ostta03g00550
3	99470	100068	TSS	ostta03g00570
3	104324	104561	internal.gene.body	ostta03g00620
3	107061	107985	TSS	ostta03g00640
3	111500	112257	TSS	ostta03g00660
3	115334	116253	TSS	ostta03g00690
3	118945	119681	TSS	ostta03g00710
3	125516	126439	TSS	ostta03g00720
3	129019	129279	TSS	ostta03g00750
3	131241	131876	TSS	ostta03g00760
3	135016	135511	TSS	ostta03g00770
3	135846	136134	internal.gene.body	ostta03g00780
3	140917	141838	TSS	ostta03g00800
3	142601	143243	internal.gene.body	ostta03g00810
3	144815	145717	TSS	ostta03g00830
3	148482	150090	gene.body	ostta03g00850
3	153088	153345	internal.gene.body	ostta03g00870
3	153779	154078	internal.gene.body	ostta03g00880
3	156214	156729	TSS	ostta03g00887
3	160029	161941	gene.body	ostta03g00900
3	163785	164057	internal.gene.body	ostta03g00920
3	169641	170418	TSS	ostta03g00950
3	177492	178848	gene.body	ostta03g01020
3	179179	179398	internal.gene.body	ostta03g01030
3	181524	181889	internal.gene.body	ostta03g01040
3	182724	183596	TSS	ostta03g01060
3	185099	185370	internal.gene.body	ostta03g01070
3	185719	186018	internal.gene.body	ostta03g01080
3	191088	191393	internal.gene.body	ostta03g01090
3	191851	192510	TSS	ostta03g01100
3	195825	196449	TSS	ostta03g01110
3	199912	200968	TSS	ostta03g01140
3	204741	206201	TSS	ostta03g01170
3	207081	207549	TSS	ostta03g01180
3	207858	208220	TSS	ostta03g01190
3	210176	210989	TSS	ostta03g01210
3	213696	214005	TSS	ostta03g01240
3	216205	216755	TSS	ostta03g01250
3	219129	219535	internal.gene.body	ostta03g01270
3	220323	221099	TSS	ostta03g01280
3	221442	222288	TSS	ostta03g01290
3	228870	229141	TSS	ostta03g01320
3	229468	232418	gene.body	ostta03g01330,ostta03g01340,ostta03g01350
3	234094	234507	intergenic	
3	235474	236165	TSS	ostta03g01380
3	239742	240610	TSS	ostta03g01410
3	242194	242558	internal.gene.body	ostta03g01420
3	245990	247258	TSS	ostta03g01440
3	248697	249991	TSS	ostta03g01460
3	251472	251848	TSS	ostta03g01470
3	255760	256142	TSS	ostta03g01500
3	256440	256641	internal.gene.body	ostta03g01510
3	258525	259460	TSS	ostta03g01520
3	261085	261288	internal.gene.body	ostta03g01525
3	262943	263315	internal.gene.body	ostta03g01530
3	264038	265108	gene.body	ostta03g01550
3	265401	266182	TSS	ostta03g01570
3	266793	267252	TSS	ostta03g01580
3	269664	270097	internal.gene.body	ostta03g01590
3	270987	272462	TSS	ostta03g01610
3	273174	273898	TSS	ostta03g01630
3	275631	276129	TSS	ostta03g01635
3	278140	278840	TSS	ostta03g01650
3	279534	279849	TSS	ostta03g01660
3	280174	280610	internal.gene.body	ostta03g01670
3	281829	282067	intergenic	
3	285339	285599	TSS	ostta03g01680
3	286316	287241	TSS	ostta03g01700
3	287995	288317	TSS	ostta03g01710
3	290466	291249	TSS	ostta03g01730
3	292149	292545	internal.gene.body	ostta03g01740
3	293557	294183	TSS	ostta03g01760
3	296348	297138	TSS	ostta03g01780
3	300252	300519	TSS	ostta03g01810
3	301999	303115	TSS	ostta03g01820
3	307946	308285	TSS	ostta03g01870
3	314231	315374	TSS	ostta03g01920
3	318386	318701	TSS	ostta03g01930
3	320037	320487	TSS	ostta03g01940
3	323826	325289	TSS	ostta03g01980
3	328032	328329	internal.gene.body	ostta03g02000
3	330139	330899	TSS	ostta03g02020
3	333398	333763	TSS	ostta03g02030
3	334539	334760	internal.gene.body	ostta03g02040
3	335748	336077	internal.gene.body	ostta03g02050
3	338404	338654	internal.gene.body	ostta03g02080
3	343193	343571	TSS	ostta03g02100
3	346042	346818	TSS	ostta03g02120
3	348068	349109	TSS	ostta03g02140
3	350270	351686	gene.body	ostta03g02160
3	354643	355736	TSS	ostta03g02190
3	358194	358858	TSS	ostta03g02210
3	363440	363744	TSS	ostta03g02240
3	368517	369060	TSS	ostta03g02270
3	369734	370122	intergenic	
3	370522	370941	TSS	ostta03g02275
3	373556	374636	TSS	ostta03g02300
3	376171	376454	TSS	ostta03g02310
3	378829	379158	internal.gene.body	ostta03g02330
3	380748	381206	TSS	ostta03g02340
3	381827	382088	TSS	ostta03g02350
3	386525	386933	TSS	ostta03g02360
3	387289	387781	TSS	ostta03g02370
3	390010	391243	TSS	ostta03g02390
3	393209	394002	TSS	ostta03g02410
3	395515	395914	TSS	ostta03g02420
3	398691	399292	TSS	ostta03g02460
3	399763	400454	TSS	ostta03g02470
3	401806	402115	internal.gene.body	ostta03g02480
3	402812	403565	TSS	ostta03g02500
3	404656	404894	internal.gene.body	ostta03g02510
3	405410	405910	TSS	ostta03g02520
3	407389	408510	TSS	ostta03g02540
3	409598	410380	TSS	ostta03g02560
3	412960	413146	internal.gene.body	ostta03g02580
3	417200	417505	internal.gene.body	ostta03g02600
3	419216	419462	TSS	ostta03g02610
3	420864	421322	TSS	ostta03g02630
3	423784	424087	internal.gene.body	ostta03g02640
3	424980	425408	TSS	ostta03g02650
3	426355	427823	TSS	ostta03g02670
3	430411	431754	gene.body	ostta03g02690
3	433467	433743	TSS	ostta03g02710
3	434310	434813	internal.gene.body	ostta03g02720
3	435316	435682	internal.gene.body	ostta03g02730
3	438015	438303	internal.gene.body	ostta03g02740
3	441193	443631	gene.body	ostta03g02770
3	446030	446929	TSS	ostta03g02800
3	457106	457311	TSS	ostta03g02810
3	457721	458076	internal.gene.body	ostta03g02820
3	460170	460382	internal.gene.body	ostta03g02825
3	463134	463515	TSS	ostta03g02830
3	464520	464726	internal.gene.body	ostta03g02840
3	467810	468897	TSS	ostta03g02860
3	473209	473461	internal.gene.body	ostta03g02870
3	473812	474230	TSS	ostta03g02880
3	476279	476843	TSS	ostta03g02910
3	479286	479738	TSS	ostta03g02925
3	481791	482443	TSS	ostta03g02950
3	485541	486960	TSS	ostta03g02970
3	488142	488684	intergenic	
3	488989	489290	TSS	ostta03g03000
3	491237	491548	internal.gene.body	ostta03g03010
3	492151	492466	internal.gene.body	ostta03g03015
3	495884	496556	TSS	ostta03g03030
3	501329	501636	intergenic	
3	509819	510402	TSS	ostta03g03090
3	512053	512303	TSS	ostta03g03100
3	513858	514109	TES	ostta03g03100
3	515098	515315	TSS	ostta03g03120
3	517562	518450	TSS	ostta03g03140
3	521794	522055	TSS	ostta03g03150
3	522625	523021	TSS	ostta03g03160
3	524130	524523	TSS	ostta03g03170
3	526788	527059	TSS	ostta03g03180
3	529029	529430	internal.gene.body	ostta03g03200
3	536570	536713	internal.gene.body	ostta03g03210
3	538597	540171	TSS	ostta03g03240
3	540497	541554	TSS	ostta03g03260
3	543305	544019	TSS	ostta03g03280
3	545109	546212	TSS	ostta03g03300
3	546649	546978	gene.body	ostta03g03310
3	551320	552297	TSS	ostta03g03340
3	552912	553378	internal.gene.body	ostta03g03350
3	554661	554967	TSS	ostta03g03360
3	555396	555667	TSS	ostta03g03370
3	567300	568507	TSS	ostta03g03390
3	570492	570712	internal.gene.body	ostta03g03400
3	571097	571328	internal.gene.body	ostta03g03410
3	576864	578044	gene.body	ostta03g03450
3	579618	579868	internal.gene.body	ostta03g03460
3	580512	580742	TSS	ostta03g03470
3	581047	581664	TSS	ostta03g03480
