Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta14g02290	-	14	+	413109	413696	248.120743	461.868500	544.458069
ostta14g02300	-	14	-	413867	414199	35.000000	65.151337	76.801453
ostta14g02310	-	14	+	414486	415512	578.949524	1077.695312	1270.404663
ostta14g02320	-	14	+	415888	416250	37.355373	69.535782	81.969910
ostta14g02330	-	14	-	416332	417618	7.598290	14.143964	16.673134
ostta14g02340	-	14	+	418785	419801	20.201572	37.604557	44.328861
ostta14g02345	-	14	-	419902	420654	33.054447	61.529755	72.532272
ostta14g02350	-	14	-	420818	422029	25.403465	47.287708	55.743519
ostta14g02360	-	14	+	423248	424408	50.786392	94.537186	111.441963
ostta14g02370	-	14	-	424648	425097	4.748889	8.839899	10.420616
ostta14g02380	-	14	-	425438	427028	9.854487	18.343801	21.623970
ostta14g02390	-	14	-	427349	428338	8.797979	16.377146	19.305645
ostta14g02400	-	14	+	428444	429316	155.164948	288.834412	340.482666
ostta14g02410	-	14	-	429436	430728	9.897524	18.423912	21.718407
ostta14g02420	-	14	-	430915	432716	229.441071	427.096924	503.468781
ostta14g02430	-	14	-	433030	435288	11.171314	20.795031	24.513519
ostta14g02440	-	14	-	435465	436022	136.413971	253.930069	299.336884
ostta14g02450	-	14	+	436497	436931	59.381611	110.536896	130.302689
ostta14g02460	-	14	-	437100	438068	3.608875	6.717801	7.919053
ostta14g02470	-	14	+	438180	439425	28.377375	52.823540	62.269245
ostta14g02475	-	14	-	439469	440557	4.541781	8.454374	9.966154
ostta14g02480	-	14	-	440596	443052	6.175417	11.495333	13.550886
ostta14g02490	-	14	+	443542	444786	1.566265	2.915550	3.436898
ostta14g02495	-	14	+	444879	445610	15.071038	28.054237	33.070789
ostta14g02500	-	14	+	445733	446839	9.063563	16.871521	19.888424
ostta14g02510	-	14	-	446872	448347	7.565041	14.082072	16.600176
ostta14g02520	-	14	+	448480	450312	8.240044	15.338567	18.081352
ostta14g02530	-	14	-	450464	451060	169.958130	316.371399	372.943756
ostta14g02540	-	14	+	451509	453296	40.415546	75.232201	88.684937
ostta14g02550	-	14	-	453377	454435	27.650614	51.470695	60.674496
ostta14g02560	-	14	+	454750	455178	0.058275	0.108477	0.127874
ostta14g02570	-	14	-	455276	456067	15.946968	29.684752	34.992867
ostta14g02580	-	14	+	456511	457223	78.547997	146.214478	172.360016
ostta14g02590	-	14	-	457307	458398	3.696887	6.881632	8.112180
ostta14g02600	-	14	-	458565	463154	11.789239	21.945276	25.869448
ostta14g02610	-	14	+	463385	464086	42.306267	78.751709	92.833794
ostta14g02620	-	14	-	464154	464900	29.991968	55.829052	65.812195
ostta14g02630	-	14	+	465484	466643	811.792358	1511.124390	1781.338135
ostta14g02635	-	14	+	466900	468228	7.844244	14.601799	17.212839
ostta14g02640	-	14	+	468321	469511	6.693535	12.459792	14.687806
ostta14g02650	-	14	-	469583	471229	34.394657	64.024513	75.473129
ostta14g02660	-	14	-	471657	472628	52.058643	96.905434	114.233704
ostta14g02670	-	14	+	472770	474080	37.375282	69.572845	82.013603
ostta14g02680	-	14	+	474188	476647	20.629673	38.401451	45.268257
ostta14g02690	-	14	-	476678	476914	8.974684	16.706076	19.693394
ostta14g02695	-	14	+	476996	477385	10.051282	18.710127	22.055801
ostta14g02700	-	14	+	477463	479018	47.133427	87.737305	103.426163
ostta14g02710	-	14	+	479136	480089	7.256814	13.508318	15.923824
ostta14g02720	-	14	-	480132	482159	17.606810	32.774490	38.635101
ostta14g02730	-	14	-	482281	482913	70.380730	131.011398	154.438354
ostta14g02740	-	14	+	483886	487116	60.328072	112.298698	132.379532
ostta14g02750	-	14	+	487406	490245	18.432814	34.312069	40.447624
ostta14g02760	-	14	+	490355	490912	7.107527	13.230425	15.596240
ostta14g02770	-	14	-	491079	491528	519.182251	966.440491	1139.255737
ostta14g02775	-	14	-	491982	492800	18.178267	33.838242	39.889065
ostta14g02780	-	14	-	492885	496442	1.406689	2.618505	3.086736
ostta14g02790	-	14	+	496719	497204	26.868313	50.014469	58.957870
ostta14g02795	-	14	-	497278	497925	8.902778	16.572226	19.535608
ostta14g02800	-	14	-	498012	500465	14.744906	27.447153	32.355148
ostta14g02810	-	14	+	500674	503862	7.816871	14.550845	17.152773
ostta14g02820	-	14	+	503970	504563	4.537037	8.445543	9.955744
ostta14g02830	-	14	+	504726	505406	29.975037	55.797531	65.775040
ostta14g02840	-	14	+	505562	507415	8.950917	16.661835	19.641241
ostta14g02845	-	14	+	507624	508988	15.432967	28.727955	33.864979
ostta14g02850	-	14	+	509159	511342	41.643772	77.518501	91.380066
ostta14g02860	-	14	+	511517	512893	16.526506	30.763542	36.264561
ostta14g02870	-	14	-	512976	513674	35.543633	66.163292	77.994362
ostta14g02880	-	14	+	513802	514881	37.296970	69.427071	81.841759
ostta14g02890	-	14	+	515212	516286	69.750397	129.838043	153.055206
ostta14g02900	-	14	-	516258	518078	25.388477	47.259804	55.710629
ostta14g02910	-	14	+	518163	518597	4.716092	8.778849	10.348649
ostta14g02920	-	14	-	518676	519896	42.173214	78.504036	92.541824
ostta14g02930	-	14	-	520242	521384	132.772522	247.151627	291.346344
ostta14g02935	-	14	+	521686	522513	27.608696	51.392670	60.582512
ostta14g02940	-	14	+	522688	523563	46.924656	87.348686	102.968048
ostta14g02945	-	14	+	523911	524390	77.860420	144.934586	170.851242
ostta14g02950	-	14	+	524700	526268	11.737412	21.848803	25.755722
ostta14g02960	-	14	+	526540	528192	23.613518	43.955780	51.815784
ostta14g02970	-	14	-	528239	529411	35.966751	66.950912	78.922821
ostta14g02980	-	14	+	529864	531072	27.620348	51.414360	60.608082
ostta14g02990	-	14	-	531988	532224	2.510549	4.673304	5.508966
ostta14g03000	-	14	+	532653	533330	16.436382	30.595779	36.066799
ostta14g03010	-	14	-	533500	535395	54.110760	100.725380	118.736717
ostta14g03020	-	14	+	535639	536733	17.064840	31.765633	37.445843
ostta14g03030	-	14	-	536847	538148	46.093700	85.801895	101.144661
ostta14g03040	-	14	-	538300	539331	32.263580	60.057579	70.796852
ostta14g03050	-	14	+	539545	541002	28.598080	53.234375	62.753548
ostta14g03060	-	14	+	542490	543775	57.466888	106.972702	126.101158
ostta14g03070	-	14	+	544055	545223	145.828339	271.454590	319.995087
ostta14g03080	-	14	-	545442	547748	20.378414	37.933743	44.716908
ostta15g00010	-	15	+	109	945	10.384707	19.330788	22.787445
ostta15g00020	-	15	-	1103	2482	28.905073	53.805832	63.427193
ostta15g00030	-	15	+	2614	4251	21.532356	40.081764	47.249035
ostta15g00035	-	15	+	4391	4858	9.264957	17.246410	20.330347
ostta15g00040	-	15	-	4958	6958	22.463768	41.815559	49.292858
ostta15g00045	-	15	-	7395	8162	259.751495	483.518768	569.979736
ostta15g00050	-	15	-	8356	9567	9.235148	17.190922	20.264936
ostta15g00060	-	15	-	9960	11093	50.941799	94.826469	111.782982
ostta15g00070	-	15	+	11576	16282	12.191629	22.694313	26.752424
ostta15g00080	-	15	-	16371	17057	9.739447	18.129656	21.371534
ostta15g00090	-	15	+	17246	18247	51.937126	96.679230	113.967056
ostta15g00100	-	15	-	18327	18647	2.507788	4.668164	5.502908
ostta15g00110	-	15	-	21009	22283	2.487059	4.629578	5.457421
ostta15g00120	-	15	+	22700	23659	8.703125	16.200579	19.097504
ostta15g00130	-	15	+	23894	24856	60.832813	113.238258	133.487091
ostta15g00140	-	15	+	24958	25995	19.107901	35.568722	41.928986
ostta15g00150	-	15	+	26149	26812	283.075043	526.934814	621.159241
ostta15g00160	-	15	-	26994	27323	18.387878	34.228424	40.349022
ostta15g00170	-	15	+	27644	28831	66.748314	124.249763	146.467636
ostta15g00180	-	15	-	28887	30431	69.902916	130.121964	153.389862
ostta15g00190	-	15	-	30768	32534	11.143746	20.743713	24.453026
ostta15g00195	-	15	-	32776	33903	21.248365	39.553123	46.625870
ostta15g00200	-	15	+	34818	35273	62.133774	115.659950	136.341827
ostta15g00210	-	15	-	35342	35821	11.056250	20.580841	24.261030
ostta15g00220	-	15	-	35853	36392	4.177778	7.776794	9.167412
ostta15g00230	-	15	+	36903	38702	71.021667	132.204468	155.844772
ostta15g00240	-	15	-	38765	39214	214.486664	399.259796	470.653900
ostta15g00250	-	15	+	39649	41700	78.478844	146.085754	172.208252
ostta15g00260	-	15	-	41790	44225	8.935961	16.633993	19.608423
ostta15g00270	-	15	+	44531	44749	13.461187	25.057552	29.538250
ostta15g00280	-	15	-	44781	50427	26.083044	48.552719	57.234734
ostta15g00290	-	15	+	50787	51224	20.675798	38.487312	45.369465
ostta15g00300	-	15	+	51547	53262	48.783798	90.809418	107.047623
ostta15g00310	-	15	+	53329	54894	27.735632	51.628956	60.861053
ostta15g00320	-	15	-	54995	55192	37.656567	70.096451	82.630836
ostta15g00330	-	15	+	55237	56877	43.735527	81.412231	95.970062
ostta15g00340	-	15	-	56944	61581	8.723804	16.239071	19.142881
ostta15g00350	-	15	+	61930	63308	158.192230	294.469574	347.125519
ostta15g00360	-	15	+	63372	63881	17.556862	32.681515	38.525501
ostta15g00370	-	15	+	63920	64918	0.710711	1.322965	1.559533
ostta15g00375	-	15	+	65184	66048	39.746941	73.987610	87.217796
ostta15g00380	-	15	+	66159	67061	15.396457	28.659992	33.784866
ostta15g00390	-	15	+	67268	69420	53.131500	98.902527	116.587898
ostta15g00400	-	15	-	69528	71108	8.830803	16.438246	19.377672
ostta15g00405	-	15	-	71233	72795	10.586053	19.705585	23.229265
ostta15g00410	-	15	+	72920	74584	10.904505	20.298372	23.928053
ostta15g00420	-	15	+	74706	75861	111.866669	208.236084	245.472092
ostta15g00430	-	15	-	75927	78467	6.298308	11.724092	13.820549
ostta15g00440	-	15	-	78779	79597	15.844933	29.494816	34.768967
ostta15g00450	-	15	-	79723	83271	7.909834	14.723892	17.356764
ostta15g00460	-	15	-	83456	84148	29.063492	54.100723	63.774811
ostta15g00470	-	15	+	84332	84538	179.753616	334.605377	394.438263
ostta15g00480	-	15	+	85102	89898	24.691343	45.962116	54.180889
ostta15g00485	-	15	-	90493	92080	131.844177	245.423553	289.309265
ostta15g00490	-	15	-	92241	93914	21.617085	40.239483	47.434956
ostta15g00500	-	15	+	94073	94951	34.521046	64.259781	75.750465
ostta15g00510	-	15	-	95145	96314	229.122223	426.503418	502.769135
ostta15g00530	-	15	+	96733	97836	32.985508	61.401424	72.380997
ostta15g00540	-	15	+	98057	99517	16.878851	31.419420	37.037720
ostta15g00560	-	15	-	99558	101312	28.402849	52.870960	62.325146
ostta15g00570	-	15	+	101426	102790	14.331136	26.676933	31.447203
ostta15g00575	-	15	+	102840	103315	97.690102	181.846878	214.364059
ostta15g00580	-	15	+	103493	104296	58.629974	109.137749	128.653351
ostta15g00590	-	15	-	104416	106213	16.532408	30.774527	36.277512
ostta15g00600	-	15	-	106354	107451	18.180328	33.842075	39.893589
ostta15g00610	-	15	-	107642	109246	70.398132	131.043777	154.476547
ostta15g00620	-	15	+	109544	111205	45.800842	85.256744	100.502037
ostta15g00630	-	15	-	111315	115724	10.177324	18.944750	22.332378
ostta15g00640	-	15	-	116128	119283	156.307663	290.961517	342.990173
ostta15g00650	-	15	+	119935	120765	185.703964	345.681732	407.495270
ostta15g00660	-	15	-	120840	121322	25.904762	48.220856	56.843525
ostta15g00670	-	15	+	121796	122785	78.188889	145.546021	171.572006
ostta15g00680	-	15	+	123004	124710	23.226128	43.234665	50.965725
ostta15g00690	-	15	-	124824	126821	154.694473	287.958618	339.450317
ostta15g00700	-	15	+	126999	130800	55.650455	103.591476	122.115311
ostta15g00710	-	15	-	131631	132854	15.191023	28.277584	33.334076
ostta15g00720	-	15	-	133050	133481	111.433662	207.430054	244.521927
ostta15g00730	-	15	+	133494	134147	40.146790	74.731911	88.095192
ostta15g00740	-	15	-	134189	136234	13.402248	24.947840	29.408918
ostta15g00750	-	15	-	136438	137004	83.733704	155.867493	183.739151
ostta15g00760	-	15	+	137425	140202	8.084081	15.048247	17.739119
ostta15g00765	-	15	+	140270	141648	10.258999	19.096786	22.511600
ostta15g00770	-	15	-	141808	142470	14.819004	27.585085	32.517746
ostta15g00780	-	15	+	142536	142760	8.840000	16.455366	19.397852
ostta15g00790	-	15	+	143023	144570	37.301033	69.434639	81.850670
ostta15g00800	-	15	-	144882	145736	275.586548	512.995178	604.727112
ostta15g00810	-	15	-	145973	147034	6.370998	11.859401	13.980055
ostta15g00820	-	15	+	147153	148334	7.509306	13.978323	16.477875
ostta15g00830	-	15	+	148504	149904	213.477509	397.381287	468.439514
ostta15g00840	-	15	-	150182	152314	397.815491	740.520264	872.937378
ostta15g00850	-	15	-	152609	153391	28.808430	53.625935	63.215122
ostta15g00860	-	15	-	153512	154213	22.078728	41.098820	48.447956
ostta15g00870	-	15	+	154434	155495	7.736347	14.400953	16.976076
ostta15g00880	-	15	-	155536	157269	8.056517	14.996938	17.678633
ostta15g00890	-	15	-	157379	159703	75.931610	141.344162	166.618790
ostta15g00900	-	15	+	160649	162024	31.217506	58.110352	68.501427
ostta15g00910	-	15	-	162114	163040	14.877023	27.693085	32.645058
ostta15g00920	-	15	+	163611	164924	1.348554	2.510288	2.959169
ostta15g00930	-	15	-	165132	165851	123.284721	229.490402	270.527008
ostta15g00940	-	15	-	166185	167522	11.689088	21.758848	25.649685
ostta15g00950	-	15	+	168078	170195	30.551464	56.870533	67.039909
ostta15g00955	-	15	+	170588	172245	271.319092	505.051453	595.362915
ostta15g00960	-	15	+	172502	173326	9.693334	18.043818	21.270348
ostta15g00970	-	15	-	173404	173865	7.887446	14.682219	17.307638
ostta15g00980	-	15	+	174047	175195	22.513489	41.908108	49.401958
ostta15g00990	-	15	-	175333	176149	180.469055	335.937134	396.008179
ostta15g01000	-	15	-	176304	178400	9.994278	18.604015	21.930716
ostta15g01010	-	15	-	178480	179602	24.302843	45.238937	53.328392
ostta15g01020	-	15	-	179820	180467	7.854939	14.621708	17.236307
ostta15g01030	-	15	+	180517	181548	15.046512	28.008581	33.016972
ostta15g01040	-	15	+	181932	183125	39.648239	73.803879	87.001213
ostta15g01050	-	15	-	183157	184641	32.905052	61.251659	72.204453
ostta15g01060	-	15	-	184817	185806	58.345959	108.609062	128.030136
ostta15g01070	-	15	+	185984	188398	0.717598	1.335785	1.574645
ostta15g01075	-	15	-	188443	188883	11.267573	20.974215	24.724743
ostta15g01080	-	15	-	189016	189858	17.213524	32.042404	37.772106
ostta15g01090	-	15	+	190372	192941	87.300369	162.506729	191.565582
ostta15g01100	-	15	-	193016	195034	10.711739	19.939545	23.505060
ostta15g01105	-	15	-	195216	195755	8.905556	16.577396	19.541704
ostta15g01110	-	15	-	195813	198083	43.732716	81.406998	95.963890
ostta15g01120	-	15	+	198337	198771	5.581609	10.389979	12.247877
ostta15g01130	-	15	-	198843	199541	12.909871	24.031296	28.328482
ostta15g01140	-	15	-	199761	201278	416.507568	775.315002	913.953918
ostta15g01150	-	15	+	201338	203230	35.235077	65.588928	77.317284
ostta15g01160	-	15	-	203429	204669	383.328918	713.554016	841.149109
ostta15g01170	-	15	-	204801	205991	37.954247	70.650566	83.284042
ostta15g01180	-	15	+	206170	207040	251.261703	467.715302	551.350403
ostta15g01190	-	15	+	207257	207793	30.940411	57.594543	67.893387
ostta15g01200	-	15	-	207928	209835	41.825470	77.856720	91.778763
ostta15g01210	-	15	+	210143	211039	24.338907	45.306065	53.407528
ostta15g01220	-	15	+	211220	213577	5.513995	10.264119	12.099509
ostta15g01230	-	15	-	213615	214613	28.250248	52.586895	61.990288
ostta15g01240	-	15	-	214737	216770	5.774336	10.748734	12.670783
ostta15g01250	-	15	-	216926	218611	17.594307	32.751217	38.607666
ostta15g01260	-	15	+	218949	221486	31.029991	57.761299	68.089958
ostta15g01265	-	15	+	221892	222851	40.893749	76.122353	89.734268
ostta15g01270	-	15	+	222919	224907	0.068879	0.128216	0.151143
ostta15g01280	-	15	+	225066	225527	111.056274	206.727554	243.693802
ostta15g01290	-	15	-	225651	226313	75.079941	139.758820	164.749969
ostta15g01300	-	15	+	226623	228275	32.686329	60.844517	71.724503
ostta15g01310	-	15	-	228342	228854	22.263159	41.442131	48.852654
ostta15g01320	-	15	+	229100	230260	44.718346	83.241714	98.126678
ostta15g01325	-	15	+	230431	230838	11.835784	22.031919	25.971582
ostta15g01330	-	15	+	231129	232511	9.440347	17.572893	20.715210
ostta15g01340	-	15	+	232554	233414	25.210220	46.927986	55.319473
ostta15g01350	-	15	-	233454	234623	49.826496	92.750366	109.335640
ostta15g01360	-	15	-	234862	235089	39.828949	74.140259	87.397743
ostta15g01370	-	15	-	235208	236122	6.185792	11.514647	13.573652
ostta15g01380	-	15	-	236258	237859	28.460674	52.978600	62.452034
ostta15g01390	-	15	+	238004	238240	19.966246	37.166500	43.812477
ostta15g01400	-	15	+	238346	239596	26.576340	49.470970	58.317188
ostta15g01410	-	15	-	239664	240265	20.750511	38.626389	45.533413
ostta15g01420	-	15	+	240951	244775	39.685753	73.873711	87.083527
ostta15g01430	-	15	+	245460	246191	1.355191	2.522643	2.973732
ostta15g01440	-	15	-	246258	247061	36.835819	68.568657	80.829842
ostta15g01450	-	15	+	247606	249674	19.773077	36.806927	43.388603
ostta15g01460	-	15	+	249849	252703	22.867905	42.567844	50.179665
ostta15g01470	-	15	+	252881	254350	23.785034	44.275051	52.192146
ostta15g01480	-	15	-	254445	257207	29.550850	55.007923	64.844238
ostta15g01490	-	15	+	257994	259349	66.284660	123.386688	145.450241
ostta15g01495	-	15	+	259474	259716	8.473251	15.772676	18.593086
ostta15g01500	-	15	+	259847	260680	13.625000	25.362484	29.897709
ostta15g01510	-	15	-	260731	261717	201.269501	374.656464	441.651154
ostta15g01520	-	15	+	262059	275351	5.765817	10.732878	12.652089
ostta15g01530	-	15	-	275537	276205	11.532138	21.466690	25.305285
ostta15g01540	-	15	+	276380	277372	26.095165	48.575283	57.261333
ostta15g01550	-	15	+	277494	278582	24.208450	45.063225	53.121262
ostta15g01560	-	15	-	278609	282781	17.176851	31.974138	37.691635
ostta15g01570	-	15	+	283031	285103	25.532562	47.528015	56.026794
ostta15g01580	-	15	+	285503	286249	21.137884	39.347466	46.383434
ostta15g01590	-	15	-	286324	286803	92.620834	172.410599	203.240417
ostta15g01610	-	15	+	288079	289125	85.333336	158.845169	187.249268
ostta15g01620	-	15	+	289847	290398	12.375001	23.035652	27.154802
ostta15g01630	-	15	-	290445	292265	34.061504	63.404358	74.742088
ostta15g01640	-	15	+	292486	293397	15.141995	28.186321	33.226494
ostta15g01650	-	15	-	293455	294225	17.678339	32.907639	38.792065
ostta15g01660	-	15	+	294284	295179	1.505787	2.802973	3.304189
ostta15g01670	-	15	+	295277	296038	10.157480	18.907812	22.288836
ostta15g01680	-	15	-	296137	297147	17.061325	31.759089	37.438133
ostta15g01690	-	15	-	297245	298051	69.695175	129.735260	152.934021
ostta15g01700	-	15	+	298256	300778	48.891006	91.008987	107.282867
ostta15g01710	-	15	-	300917	303049	87.145340	162.218155	191.225388
ostta15g01720	-	15	-	303849	304670	31.086376	57.866257	68.213684
ostta15g01730	-	15	-	304877	307492	15.521025	28.891872	34.058208
ostta15g01735	-	15	+	307534	308013	7.268750	13.530537	15.950016
ostta15g01740	-	15	+	308194	311082	24.312912	45.257679	53.350487
ostta15g01750	-	15	+	311149	313530	34.492023	64.205757	75.686790
ostta15g01760	-	15	+	313688	314686	23.578579	43.890739	51.739117
ostta15g01770	-	15	-	314840	316405	173.789032	323.502502	381.349976
ostta15g01780	-	15	+	316683	317957	12.713725	23.666176	27.898073
ostta15g01790	-	15	-	317994	318470	16.883648	31.428349	37.048248
ostta15g01800	-	15	+	318500	319345	3.947266	7.347704	8.661593
ostta15g01810	-	15	-	319358	321124	18.448500	34.341267	40.482044
ostta15g01820	-	15	-	321338	322837	46.390667	86.354683	101.796303
ostta15g01830	-	15	+	323031	325339	54.537090	101.518974	119.672226
ostta15g01840	-	15	-	325435	326163	56.460926	105.100136	123.893753
ostta15g01850	-	15	+	326561	327700	114.701752	213.513504	251.693176
ostta15g01860	-	15	-	327752	328684	25.015326	46.565197	54.891811
ostta15g01870	-	15	-	328804	330135	2.995496	5.576016	6.573099
ostta15g01880	-	15	-	330229	331470	8.123188	15.121045	17.824932
ostta15g01890	-	15	-	331483	332733	55.137489	102.636604	120.989693
ostta15g01900	-	15	-	332875	333918	7.997127	14.886386	17.548313
ostta15g01910	-	15	+	334135	334605	0.450106	0.837857	0.987680
ostta15g01920	-	15	+	334907	336433	25.901768	48.215282	56.836956
ostta15g01930	-	15	+	336518	337081	54.817375	102.040718	120.287262
ostta15g01940	-	15	-	337193	337502	13.662162	25.431660	29.979254
ostta15g01950	-	15	-	337956	340520	191.966660	357.339539	421.237671
ostta15g01960	-	15	+	341057	342712	23.632851	43.991768	51.858208
ostta15g01970	-	15	-	342772	344691	59.686977	111.105324	130.972763
ostta15g01980	-	15	+	345074	346282	17.487179	32.551804	38.372589
ostta15g01990	-	15	+	346343	346836	22.127819	41.190201	48.555679
ostta15g02000	-	15	-	346986	347276	53.161510	98.958382	116.653755
ostta15g02010	-	15	+	347469	348133	270.131775	502.841309	592.757507
ostta15g02020	-	15	-	348514	349944	105.073372	195.590576	230.565353
ostta15g02030	-	15	+	350362	351279	56.273415	104.751091	123.482292
ostta15g02040	-	15	-	351349	352074	45.549587	84.789047	99.950699
ostta15g02050	-	15	+	352527	354692	41.012005	76.342484	89.993759
ostta15g02060	-	15	-	354751	356346	6.154762	11.456884	13.505562
ostta15g02070	-	15	+	356481	358027	13.167179	24.510265	28.893099
ostta15g02080	-	15	-	358093	358365	15.498169	28.849327	34.008053
ostta15g02090	-	15	+	358836	359693	60.141026	111.950523	131.969086
ostta15g02100	-	15	+	360009	360362	124.920906	232.536118	274.117340
ostta15g02110	-	15	-	360426	360926	6.187625	11.518058	13.577674
ostta15g02120	-	15	+	361440	362267	25.620773	47.692219	56.220364
ostta15g02130	-	15	-	362314	365148	53.550255	99.682022	117.506783
ostta15g02140	-	15	-	365527	366005	71.004906	132.173264	155.807999
ostta15g02150	-	15	-	366205	366900	17.818966	33.169415	39.100643
ostta15g02160	-	15	+	367225	368022	50.735588	94.442612	111.330482
ostta15g02170	-	15	-	368335	369537	80.045715	149.002426	175.646484
ostta15g02180	-	15	+	371209	372051	39.817318	74.118614	87.372223
ostta15g02190	-	15	-	372089	372310	0.319820	0.595334	0.701790
ostta15g02200	-	15	+	372690	373564	103.156586	192.022552	226.359299
ostta15g02207	-	15	+	374587	375279	0.102453	0.190713	0.224815
ostta15g02210	-	15	+	375353	377074	12.186411	22.684599	26.740974
ostta15g02220	-	15	-	377123	378298	28.039967	52.195465	61.528862
ostta15g02230	-	15	+	378527	379834	12.805810	23.837589	28.100138
ostta15g02235	-	15	+	379937	380872	26.727564	49.752472	58.649021
ostta15g02240	-	15	-	380956	381861	27.883005	51.903290	61.184441
ostta15g02250	-	15	+	381875	382999	34.173332	63.612522	74.987473
ostta15g02260	-	15	-	383037	385319	70.848885	131.882843	155.465637
ostta15g02270	-	15	-	386263	386457	19.117949	35.587425	41.951035
ostta15g02280	-	15	+	386540	387493	12.624738	23.500528	27.702806
ostta15g02290	-	15	+	388233	388954	208.379623	387.891754	457.253082
ostta15g02300	-	15	+	389255	390706	21.566116	40.144608	47.323116
ostta15g02310	-	15	-	390910	391755	71.770683	133.598740	157.488358
ostta15g02320	-	15	-	392226	393281	28.583334	53.206924	62.721188
ostta15g02325	-	15	+	393823	394968	50.447643	93.906609	110.698639
ostta15g02330	-	15	+	395055	397403	7.834823	14.584263	17.192165
ostta15g02340	-	15	-	397457	398809	39.762009	74.015663	87.250854
ostta15g02350	-	15	+	399320	401695	71.159088	132.460281	156.146332
ostta15g02360	-	15	+	401950	402321	85.016129	158.254684	186.553207
ostta15g02370	-	15	-	402563	406075	13.400797	24.945139	29.405733
ostta15g02380	-	15	+	406156	407277	9.457219	17.604300	20.752234
ostta15g02385	-	15	+	407343	408329	2.124620	3.954909	4.662112
ostta15g02390	-	15	-	408353	409636	9.365265	17.433128	20.550457
ostta15g02400	-	15	-	409752	412757	19.251163	35.835400	42.243355
ostta15g02410	-	15	+	412933	414983	36.168541	67.326538	79.365616
ostta15g02420	-	15	-	415006	415488	13.606626	25.328281	29.857389
ostta15g02430	-	15	+	415719	417062	31.161459	58.006020	68.378433
ostta15g02440	-	15	+	417251	418355	29.295847	54.533245	64.284676
ostta15g02450	-	15	+	418486	420954	24.481306	45.571136	53.719997
ostta15g02455	-	15	-	421044	421637	31.690235	58.990322	69.538750
ostta15g02460	-	15	-	421726	424499	2.672942	4.975592	5.865309
ostta15g02470	-	15	+	424673	426469	8.957150	16.673437	19.654919
ostta15g02475	-	15	+	426962	427630	13.327354	24.808428	29.244576
ostta15g02480	-	15	-	427744	428193	119.228889	221.940613	261.627197
ostta15g02490	-	15	+	428389	429540	9.828125	18.294727	21.566122
ostta15g02500	-	15	-	429741	430835	14.215525	26.461725	31.193514
ostta15g02510	-	15	-	431040	432578	31.636778	58.890808	69.421440
ostta15g02520	-	15	+	433161	434840	157.108337	292.451935	344.747101
ostta15g02530	-	15	-	434993	435178	7.284946	13.560684	15.985556
ostta15g02540	-	15	-	435378	443987	6.907317	12.857741	15.156914
ostta15g02550	-	15	-	444583	445653	45.870213	85.385872	100.654259
ostta15g02555	-	15	+	447346	448362	11.678466	21.739077	25.626375
ostta15g02560	-	15	+	448490	449773	22.345016	41.594505	49.032276
ostta15g02570	-	15	+	449940	456268	13.790186	25.669971	30.260181
ostta15g02580	-	15	-	451053	452936	1.607484	2.992278	3.527346
ostta15g02590	-	15	+	453150	453857	10.142655	18.880217	22.256304
ostta15g02620	-	15	-	456316	457308	11.598187	21.589640	25.450218
ostta15g02630	-	15	+	457361	459091	11.178510	20.808424	24.529308
ostta15g02640	-	15	-	459131	459805	27.200001	50.631897	59.685699
ostta15g02650	-	15	+	460230	461438	41.287453	76.855225	90.598183
ostta15g02660	-	15	-	461606	463003	22.689556	42.235855	49.788311
ostta15g02670	-	15	+	463457	464516	506.640198	943.093872	1111.734375
ostta15g02680	-	15	+	465268	466482	342.745667	638.009705	752.096130
ostta15g02690	-	15	+	466874	468562	10.686797	19.893116	23.450329
ostta15g02700	-	15	+	468751	469149	32.899750	61.241791	72.192818
ostta15g02710	-	15	-	469295	471079	7.860504	14.632067	17.248518
ostta15g02730	-	15	+	472449	473318	154.067810	286.792114	338.075195
ostta15g02740	-	15	-	473461	475981	2.229317	4.149799	4.891851
ostta15g02750	-	15	-	476275	477715	364.387390	678.295044	799.585205
ostta15g02760	-	15	+	478180	478751	226.309357	421.267334	496.596802
ostta15g02770	-	15	+	478947	479174	3.280702	6.106918	7.198934
ostta15g02780	-	15	-	479283	480092	27.655556	51.479897	60.685341
ostta15g02790	-	15	+	480176	481138	35.934578	66.891022	78.852219
ostta15g02795	-	15	+	481272	482038	8.650929	16.103416	18.982969
ostta15g02800	-	15	-	482052	483425	15.310043	28.499136	33.595245
ostta15g02805	-	15	-	483659	484555	10.218506	19.021410	22.422747
ostta15g02810	-	15	-	484882	486267	177.407654	330.238464	389.290436
ostta15g02820	-	15	-	486448	487884	33.321499	62.026863	73.118271
ostta15g02830	-	15	+	488119	489237	97.265862	181.057159	213.433136
ostta15g02840	-	15	-	489374	491935	70.887199	131.954178	155.549713
ostta15g02850	-	15	-	492224	493723	72.873337	135.651291	159.907944
ostta15g02860	-	15	-	494213	496930	93.458054	173.969055	205.077560
ostta15g02870	-	15	+	497650	498257	349.666656	650.892883	767.283081
ostta15g02875	-	15	+	498511	499122	14.395425	26.796604	31.588274
ostta15g02880	-	15	+	499287	500177	7.858586	14.628496	17.244308
ostta15g02890	-	15	-	500309	502903	19.906359	37.055027	43.681065
