Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta12g01590	-	12	+	254963	255350	125.940353	94.333130	98.622719
ostta12g01600	-	12	-	255413	256405	129.701416	97.150276	101.567970
ostta12g01610	-	12	+	256657	257061	227.471603	170.383102	178.130890
ostta12g01620	-	12	-	257110	258192	73.919670	55.368065	57.885807
ostta12g01630	-	12	+	258312	259773	105.357292	78.915802	82.504318
ostta12g01640	-	12	-	260346	261353	33.744049	25.275312	26.424650
ostta12g01650	-	12	-	261390	263855	37.851177	28.351675	29.640903
ostta12g01660	-	12	+	264189	265376	61.942760	46.396999	48.506798
ostta12g01670	-	12	-	265415	266473	45.655334	34.197227	35.752270
ostta12g01680	-	12	-	266564	267541	47.789371	35.795685	37.423412
ostta12g01690	-	12	+	268542	269207	49.273273	36.907173	38.585442
ostta12g01700	-	12	-	269318	270446	62.202984	46.591915	48.710579
ostta12g01710	-	12	+	270666	271895	130.920319	98.063271	102.522484
ostta12g01720	-	12	+	272068	275868	3.912391	2.930499	3.063757
ostta12g01730	-	12	-	275916	276485	62.082455	46.501633	48.616192
ostta12g01740	-	12	+	276753	277539	146.716049	109.894753	114.891968
ostta12g01750	-	12	-	277635	278927	551.638428	413.193848	431.982910
ostta12g01760	-	12	+	279163	279978	1553.833374	1163.868164	1216.792480
ostta12g01770	-	12	+	281656	282912	64.112175	48.021954	50.205647
ostta12g01780	-	12	-	282959	283741	76.676888	57.433308	60.044956
ostta12g01790	-	12	+	284548	285875	298.172058	223.339874	233.495773
ostta12g01800	-	12	-	285937	286473	19.901304	14.906679	15.584526
ostta12g01810	-	12	+	286681	288114	39.524406	29.604975	30.951197
ostta12g01820	-	12	-	288160	290863	53.062790	39.745636	41.552975
ostta12g01830	-	12	-	292328	293623	69.778549	52.266239	54.642933
ostta12g01840	-	12	+	293666	294943	33.710289	25.250025	26.398212
ostta12g01850	-	12	-	295001	298060	64.858177	48.580734	50.789833
ostta12g01860	-	12	+	298900	299641	2.154074	1.613466	1.686835
ostta12g01870	-	12	+	299778	300663	574.913147	430.627289	450.209137
ostta12g01880	-	12	+	300929	301993	33.620659	25.182890	26.328026
ostta12g01890	-	12	-	302042	303136	19.944292	14.938878	15.618190
ostta12g01900	-	12	-	303317	305416	121.438087	90.960793	95.097038
ostta12g01910	-	12	-	306300	306740	115.408157	86.444199	90.375053
ostta12g01920	-	12	-	309254	309619	31.336065	23.471661	24.538982
ostta12g01930	-	12	-	310060	310866	99.527878	74.549385	77.939354
ostta12g01940	-	12	+	311218	312738	61.161079	45.811497	47.894672
ostta12g01950	-	12	-	312826	313368	58.390423	43.736191	45.724998
ostta12g01960	-	12	+	313798	325353	5.568276	4.170807	4.360465
ostta12g01965	-	12	+	325613	334747	8.060224	6.037351	6.311886
ostta12g01970	-	12	+	335013	335639	160.523132	120.236671	125.704170
ostta12g01980	-	12	-	335732	336226	41.509090	31.091562	32.505383
ostta12g01990	-	12	+	336254	336574	91.737778	68.714371	71.838997
ostta12g01995	-	12	+	336589	337266	121.964600	91.355171	95.509346
ostta12g02000	-	12	+	337507	338244	124.883682	93.541649	97.795250
ostta12g02010	-	12	-	338307	339677	122.694382	91.901802	96.080833
ostta12g02020	-	12	+	339929	340135	83.487923	62.534977	65.378616
ostta12g02040	-	12	-	341156	343507	54.114796	40.533619	42.376793
ostta12g02050	-	12	+	343707	344720	29.955622	22.437666	23.457970
ostta12g02060	-	12	-	344789	345727	76.753990	57.491062	60.105335
ostta12g02065	-	12	+	345974	349033	94.050323	70.446533	73.649933
ostta12g02070	-	12	+	349168	349865	111.251747	83.330925	87.120209
ostta12g02080	-	12	-	350006	351097	23.582418	17.663944	18.467173
ostta12g02090	-	12	-	351279	352160	160.060089	119.889847	125.341568
ostta12g02100	-	12	-	352385	353503	152.759613	114.421570	119.624634
ostta12g02110	-	12	+	353712	357197	61.127941	45.786674	47.868721
ostta12g02120	-	12	-	357251	357754	60.343254	45.198921	47.254242
ostta12g02130	-	12	-	358192	358596	1086.935913	814.147888	851.169434
ostta12g02140	-	12	+	359843	362392	85.462357	64.013893	66.924782
ostta12g02150	-	12	+	362862	364649	69.437363	52.010685	54.375751
ostta12g02160	-	12	-	364726	366381	54.260868	40.643028	42.491180
ostta12g02170	-	12	+	366603	367490	45.282093	33.917656	35.459984
ostta12g02180	-	12	-	367661	368497	742.845276	556.413574	581.715210
ostta12g02190	-	12	+	369124	370044	166.026062	124.358543	130.013458
ostta12g02200	-	12	+	370209	371264	96.927086	72.601318	75.902702
ostta12g02210	-	12	+	371420	372403	32.506096	24.348047	25.455221
ostta12g02220	-	12	+	372635	373081	44.512302	33.341061	34.857170
ostta12g02230	-	12	+	373203	374558	55.267700	41.397179	43.279621
ostta12g02240	-	12	-	374868	375629	71.422569	53.497662	55.930347
ostta12g02250	-	12	+	376374	379337	29.204790	21.875269	22.869999
ostta12g02260	-	12	-	379420	379710	332.305847	248.907135	260.225616
ostta12g02270	-	12	+	379971	380504	121.535583	91.033829	95.173386
ostta12g02280	-	12	+	381050	381895	175.918442	131.768234	137.760101
ostta12g02290	-	12	-	382024	383673	70.483635	52.794373	55.195076
ostta12g02300	-	12	-	383810	386362	69.590286	52.125229	54.495506
ostta12g02310	-	12	+	386908	388347	76.593056	57.370514	59.979309
ostta12g02320	-	12	-	388384	389841	46.093964	34.525772	36.095753
ostta12g02330	-	12	+	390188	390811	175.266022	131.279541	137.249191
ostta12g02340	-	12	+	391020	391949	55.745163	41.754810	43.653519
ostta12g02350	-	12	-	392363	392665	60.904289	45.619152	47.693581
ostta12g02360	-	12	-	392754	396288	77.408272	57.981136	60.617699
ostta12g02370	-	12	+	396549	398639	3.816356	2.858566	2.988553
ostta12g02380	-	12	+	398739	399479	106.712547	79.930923	83.565598
ostta12g02390	-	12	-	399497	400164	73.131310	54.777561	57.268448
ostta12g02400	-	12	-	400541	403255	75.835304	56.802933	59.385921
ostta12g02410	-	12	-	403421	404062	164.046478	122.875763	128.463272
ostta12g02420	-	12	+	404188	405030	121.810204	91.239525	95.388435
ostta12g02430	-	12	-	405168	405632	139.507523	104.495346	109.247040
ostta12g02440	-	12	+	405948	408479	53.648895	40.184643	42.011951
ostta12g02450	-	12	+	408584	409683	2478.012207	1856.105957	1940.508301
ostta12g02460	-	12	-	409841	411046	61.178276	45.824379	47.908138
ostta12g02470	-	12	-	411228	414602	46.723408	34.997246	36.588665
ostta12g02480	-	12	+	415099	415695	170.274689	127.540886	133.340530
ostta12g02485	-	12	-	415765	416829	81.446007	61.005516	63.779610
ostta12g02490	-	12	-	416886	417542	91.114159	68.247261	71.350647
ostta12g02500	-	12	+	417666	418206	261.352783	195.761139	204.662933
ostta12g02510	-	12	-	418282	420729	50.496731	37.823578	39.543522
ostta12g02520	-	12	+	421215	424223	119.122635	89.226456	93.283821
ostta12g02530	-	12	-	424277	426373	47.199810	35.354084	36.961735
ostta12g02540	-	12	+	426412	427695	52.342289	39.205956	40.988758
ostta12g02550	-	12	-	427837	428853	181.786621	136.163681	142.355408
ostta12g02560	-	12	-	429224	430255	28.298450	21.196396	22.160254
ostta12g02570	-	12	+	431296	432717	66.778481	50.019100	52.293606
ostta12g02580	-	12	+	432908	433675	140.722656	105.405518	110.198601
ostta12g02590	-	12	-	433749	435802	43.265411	32.407101	33.880741
ostta12g02600	-	12	-	435928	436725	76.140350	57.031422	59.624802
ostta12g02610	-	12	+	436894	438483	117.728928	88.182526	92.192429
ostta12g02620	-	12	-	438570	439358	122.645119	91.864899	96.042252
ostta12g02630	-	12	+	439634	440734	57.543144	43.101555	45.061501
ostta12g02640	-	12	+	441047	442708	318.623932	238.658966	249.511444
ostta12g02650	-	12	-	442790	444523	61.665512	46.189335	48.289688
ostta12g02660	-	12	-	444869	447337	14.220332	10.651459	11.135810
ostta12g02665	-	12	-	447438	448472	27.415459	20.535006	21.468790
ostta12g02670	-	12	-	448619	450727	32.854435	24.608965	25.728001
ostta12g02680	-	12	-	450790	451827	1361.304810	1019.658386	1066.025146
ostta12g02690	-	12	+	452204	453502	117.523483	88.028641	92.031540
ostta12g02700	-	12	+	453718	455277	359.236542	269.079010	281.314789
ostta12g02710	-	12	+	455407	456354	36.362869	27.236889	28.475424
ostta12g02720	-	12	+	456464	457561	55.799637	41.795612	43.696175
ostta12g02730	-	12	-	457682	458464	106.596420	79.843941	83.474670
ostta12g02740	-	12	-	458602	460086	305.597321	228.901627	239.310410
ostta12g02750	-	12	+	460378	461151	155.445740	116.433556	121.728119
ostta12g02760	-	12	+	461367	462281	59.992352	44.936085	46.979454
ostta12g02770	-	12	-	462499	463459	392.719055	294.158417	307.534637
ostta12g02780	-	12	-	463619	464461	138.873077	104.020134	108.750214
ostta12g02790	-	12	+	464475	466604	35.529106	26.612373	27.822514
ostta12g02800	-	12	+	466805	467740	119.728630	89.680359	93.758377
ostta12g02805	-	12	+	467894	468790	55.938686	41.899769	43.805065
ostta12g02810	-	12	+	469065	469937	15.589920	11.677321	12.208322
ostta12g02820	-	12	+	470008	470664	24.785389	18.565006	19.409206
ostta12g02830	-	12	+	471027	471899	217.737686	163.092117	170.508347
ostta12g02840	-	12	-	471991	478674	79.446136	59.507561	62.213531
ostta12g02850	-	12	+	478870	480258	165.226440	123.759605	129.387299
ostta12g02860	-	12	+	480295	481129	3.377055	2.529516	2.644540
ostta12g02870	-	12	+	480423	481492	191.378494	143.348267	149.866714
ostta12g02880	-	12	-	481697	482851	83.670135	62.671463	65.521301
ostta12g02890	-	12	+	482866	483867	63.600800	47.638920	49.805195
ostta12g02900	-	12	-	484043	486532	30.252298	22.659885	23.690292
ostta12g02910	-	12	+	487108	488346	115.024620	86.156914	90.074715
ostta12g02920	-	12	-	488536	489206	1244.564941	932.216736	974.607239
ostta12g02930	-	12	-	489320	490369	73.158096	54.797626	57.289425
ostta12g02940	-	12	+	490441	490877	335.394836	251.220871	262.644592
ostta12g02950	-	12	+	491583	492841	84.085777	62.982788	65.846786
ostta12g02960	-	12	-	492896	495898	138.014313	103.376892	108.077728
ostta12g02970	-	12	+	496440	497936	100.507683	75.283287	78.706627
ostta12g02980	-	12	+	498191	499024	53.055157	39.739914	41.546997
ostta12g02990	-	12	+	499215	502055	26.296022	19.696516	20.592171
ostta12g03000	-	12	-	502171	504374	192.407806	144.119263	150.672760
ostta12g03010	-	12	+	504568	505542	67.730255	50.732010	53.038933
ostta12g03030	-	12	-	506554	507768	106.142387	79.503853	83.119110
ostta12g03040	-	12	+	507926	511069	49.657124	37.194687	38.886032
ostta12g03050	-	12	+	511287	512933	35.180328	26.351128	27.549387
ostta12g03060	-	12	-	513028	514101	472.824951	354.160156	370.264832
ostta12g03070	-	12	-	514418	517507	18.342394	13.739007	14.363758
ostta12g03080	-	12	+	517526	518077	7.969203	5.969174	6.240609
ostta12g03090	-	12	+	518086	518877	13.453282	10.076915	10.535140
ostta12g03100	-	12	+	518982	519299	111.264153	83.340218	87.129921
ostta12g03110	-	12	-	519433	521814	41.359783	30.979727	32.388462
ostta12g03120	-	12	+	522225	524459	39.996422	29.958527	31.320824
ostta12g03130	-	12	-	524497	527838	47.188210	35.345394	36.952648
ostta12g03140	-	12	-	528673	529281	73.224136	54.847092	57.341141
ostta12g03150	-	12	+	529417	530028	161.660126	121.088318	126.594543
ostta12g03160	-	12	-	530068	532107	105.382843	78.934937	82.524323
ostta12g03170	-	12	+	532937	534058	47.667557	35.704441	37.328018
ostta12g03180	-	12	-	534144	537032	41.888371	31.375656	32.802395
ostta12g03190	-	12	-	537673	539583	38.133961	28.563490	29.862349
ostta12g03200	-	12	+	539772	542045	36.695251	27.485853	28.735710
ostta13g00010	-	13	+	457	618	12.401236	9.288900	9.711292
ostta13g00020	-	13	-	652	1740	92.775024	69.491295	72.651260
ostta13g00030	-	13	+	2046	5636	38.664440	28.960836	30.277763
ostta13g00040	-	13	-	5651	6397	262.032135	196.269989	205.194916
ostta13g00050	-	13	+	6637	7443	308.992554	231.444748	241.969193
ostta13g00060	-	13	-	7660	9312	61.208107	45.846722	47.931499
ostta13g00070	-	13	+	9949	10613	1418.002808	1062.126953	1110.424805
ostta13g00080	-	13	+	11117	11929	396.043060	296.648224	310.137634
ostta13g00090	-	13	-	12033	13823	140.589615	105.305870	110.094421
ostta13g00100	-	13	+	14150	14977	119.619568	89.598671	93.672974
ostta13g00110	-	13	-	15251	16877	373.162933	279.510315	292.220428
ostta13g00120	-	13	+	17298	21705	25.671146	19.228464	20.102835
ostta13g00130	-	13	-	21809	23311	115.327347	86.383667	90.311768
ostta13g00140	-	13	-	23440	25128	60.445229	45.275303	47.334095
ostta13g00150	-	13	+	25335	28535	30.492033	22.839455	23.878029
ostta13g00160	-	13	-	28698	29840	37.108486	27.795378	29.059311
ostta13g00170	-	13	+	30224	30988	55.824837	41.814491	43.715908
ostta13g00180	-	13	-	31032	31721	65.334785	48.937729	51.163063
ostta13g00190	-	13	+	31901	32560	82.566673	61.844936	64.657196
ostta13g00200	-	13	-	32703	33179	77.620544	58.140133	60.783924
ostta13g00210	-	13	+	33561	34658	47.557377	35.621914	37.241737
ostta13g00220	-	13	-	34723	36138	27.215395	20.385153	21.312122
ostta13g00230	-	13	-	36409	37493	3022.793213	2264.163574	2367.121338
ostta13g00240	-	13	-	37675	38436	174.484253	130.693985	136.636993
ostta13g00250	-	13	+	38872	41460	72.722679	54.471485	56.948452
ostta13g00260	-	13	-	41505	43247	158.994263	119.091515	124.506920
ostta13g00270	-	13	+	43745	46657	60.227562	45.112267	47.163643
ostta13g00290	-	13	+	47772	48326	98.129730	73.502136	76.844475
ostta13g00300	-	13	-	48411	49637	25.831295	19.348421	20.228247
ostta13g00310	-	13	-	49817	50971	68.949783	51.645473	53.993935
ostta13g00320	-	13	+	50989	53310	171.989227	128.825119	134.683167
ostta13g00330	-	13	-	53431	54192	167.443573	125.420303	131.123505
ostta13g00340	-	13	+	55833	57485	155.774948	116.680138	121.985909
ostta13g00350	-	13	-	57639	58415	228.400253	171.078690	178.858109
ostta13g00360	-	13	+	58970	62137	153.821655	115.217072	120.456299
ostta13g00370	-	13	-	62236	62913	185.976395	139.301941	145.636383
ostta13g00380	-	13	-	62965	63447	67.836441	50.811543	53.122086
ostta13g00390	-	13	+	63596	66574	55.812019	41.804890	43.705872
ostta13g00400	-	13	+	66972	71498	74.745750	55.986824	58.532703
ostta13g00410	-	13	+	71699	72931	0.077048	0.057711	0.060336
ostta13g00420	-	13	-	73050	74019	286.358734	214.491348	224.244843
ostta13g00430	-	13	+	74429	75637	41.758476	31.278358	32.700672
ostta13g00440	-	13	-	75802	77358	242.903015	181.941696	190.215088
ostta13g00450	-	13	+	77851	79785	31.979845	23.953871	25.043119
ostta13g00460	-	13	-	79882	81663	68.976990	51.665852	54.015240
ostta13g00470	-	13	+	81900	83516	70.376625	52.714222	55.111279
ostta13g00480	-	13	-	83951	86581	36.288483	27.181171	28.417173
ostta13g00490	-	13	+	86701	88529	95.237862	71.336037	74.579887
ostta13g00500	-	13	-	88638	89882	50.844978	38.084427	39.816231
ostta13g00510	-	13	+	90049	91098	9.833333	7.365463	7.700392
ostta13g00520	-	13	-	91307	92497	82.790092	62.012280	64.832153
ostta13g00530	-	13	-	92579	93406	54.658211	40.940651	42.802338
ostta13g00540	-	13	-	93477	95306	88.968506	66.640099	69.670410
ostta13g00550	-	13	+	95366	96553	33.517677	25.105753	26.247381
ostta13g00560	-	13	-	96980	98029	760.205688	569.417053	595.309998
ostta13g00570	-	13	+	98334	99116	143.053635	107.151497	112.023964
ostta13g00580	-	13	-	99187	100497	58.769642	44.020237	46.021957
ostta13g00590	-	13	+	100736	101434	56.023605	41.963375	43.871563
ostta13g00600	-	13	-	101538	102467	21.390322	16.021997	16.750563
ostta13g00610	-	13	+	102662	103264	78.338310	58.677761	61.346004
ostta13g00620	-	13	-	103342	106017	103.446938	77.484886	81.008331
ostta13g00630	-	13	-	106391	108529	93.095306	69.731194	72.902069
ostta13g00640	-	13	+	108841	111042	80.769302	60.498650	63.249691
ostta13g00650	-	13	-	111079	112224	94.892670	71.077477	74.309570
ostta13g00660	-	13	+	112579	115251	77.219978	57.840099	60.470245
ostta13g00670	-	13	+	115481	116167	691.461243	517.925354	541.476868
ostta13g00680	-	13	-	116320	117099	12.328205	9.234199	9.654102
ostta13g00690	-	13	+	117387	119513	23.411377	17.535828	18.333231
ostta13g00700	-	13	-	119575	119874	149.566666	112.029953	117.124268
ostta13g00710	-	13	-	120037	121022	0.570640	0.427427	0.446863
ostta13g00720	-	13	+	121382	122236	323.498260	242.309967	253.328491
ostta13g00730	-	13	+	122347	123684	27.352018	20.487490	21.419111
ostta13g00740	-	13	+	123820	124659	90.205925	67.566963	70.639420
ostta13g00750	-	13	-	124765	125040	153.753616	115.166107	120.403023
ostta13g00760	-	13	-	125379	126098	157.619446	118.061737	123.430313
ostta13g00770	-	13	+	126622	129681	60.184639	45.080112	47.130032
ostta13g00780	-	13	+	129982	132615	56.881168	42.605713	44.543114
ostta13g00800	-	13	-	132747	133231	267.335724	200.242538	209.348114
ostta13g00810	-	13	-	133360	136422	23.905647	17.906052	18.720291
ostta13g00820	-	13	+	136487	138039	57.171612	42.823265	44.770557
ostta13g00825	-	13	-	138166	138675	97.664703	73.153816	76.480324
ostta13g00830	-	13	-	139121	141424	71.607208	53.635960	56.074940
ostta13g00840	-	13	+	141725	142627	69.011078	51.691383	54.041935
ostta13g00850	-	13	+	142776	145357	16.976969	12.716263	13.294506
ostta13g00860	-	13	-	145615	146862	1085.166260	812.822327	849.783569
ostta13g00880	-	13	-	147739	149563	2816.006348	2109.273926	2205.188477
ostta13g00885	-	13	-	149814	150404	199.648056	149.542419	156.342545
ostta13g00890	-	13	-	150540	152993	54.460880	40.792843	42.647808
ostta13g00900	-	13	+	153146	153937	94.530304	70.806053	74.025803
ostta13g00910	-	13	-	154066	155241	157.326538	117.842331	123.200951
ostta13g00920	-	13	+	155575	158634	38.854248	29.103004	30.426399
ostta13g00930	-	13	+	158845	159957	39.636120	29.688652	31.038677
ostta13g00940	-	13	+	160114	161325	50.632839	37.925526	39.650105
ostta13g00950	-	13	+	161396	163603	40.590126	30.403233	31.785751
ostta13g00960	-	13	+	163975	164247	480.168488	359.660706	376.015472
ostta13g00970	-	13	-	164471	165535	98.296715	73.627213	76.975243
ostta13g00980	-	13	-	165678	167555	130.702347	97.900009	102.351791
ostta13g00990	-	13	+	168134	169549	68.264832	51.132423	53.457554
ostta13g01000	-	13	-	169786	170114	230.015152	172.288300	180.122726
ostta13g01010	-	13	+	170311	172339	76.546021	57.335285	59.942478
ostta13g01020	-	13	+	172408	173895	23.940187	17.931925	18.747339
ostta13g01030	-	13	-	174110	175669	52.584614	39.387463	41.178520
ostta13g01040	-	13	-	175973	177343	62.779724	47.023911	49.162216
ostta13g01050	-	13	-	177676	179385	88.313454	66.149445	69.157448
ostta13g01060	-	13	+	179591	180751	387.243317	290.056946	303.246643
ostta13g01070	-	13	-	180896	182400	85.069328	63.719494	66.616997
ostta13g01080	-	13	+	182717	183565	51.383980	38.488155	40.238316
ostta13g01090	-	13	-	183586	185595	145.063187	108.656708	113.597626
ostta13g01100	-	13	+	185923	187059	247.175018	185.141556	193.560455
ostta13g01110	-	13	-	187212	187532	5.841122	4.375177	4.574128
ostta13g01120	-	13	+	187931	189130	418.738342	313.647675	327.910095
ostta13g01125	-	13	-	189188	190537	72.873337	54.584332	57.066433
ostta13g01130	-	13	-	190569	192785	1.686964	1.263587	1.321046
ostta13g01140	-	13	+	192980	193990	439.536133	329.225830	344.196655
ostta13g01150	-	13	-	194067	196019	119.705070	89.662712	93.739929
ostta13g01160	-	13	+	196261	198075	32.988979	24.709742	25.833363
ostta13g01170	-	13	-	198243	199111	398.007446	298.119598	311.675934
ostta13g01180	-	13	+	199514	201640	128.428772	96.197029	100.571373
ostta13g01190	-	13	-	201718	202455	33.559620	25.137169	26.280226
ostta13g01200	-	13	+	203013	205844	73.824509	55.296791	57.811287
ostta13g01210	-	13	+	206004	206699	61.804596	46.293510	48.398605
ostta13g01220	-	13	-	206819	208558	55.974712	41.926750	43.833275
ostta13g01230	-	13	+	208678	210039	68.433189	51.258530	53.589397
ostta13g01240	-	13	+	210245	212977	35.907063	26.895475	28.118488
ostta13g01250	-	13	+	213220	214162	295.440430	221.293808	231.356644
ostta13g01260	-	13	+	216739	218354	546.641724	409.451172	428.070038
ostta13g01270	-	13	-	218447	220654	23.688406	17.743332	18.550171
ostta13g01280	-	13	+	220763	221260	33.048191	24.754093	25.879732
ostta13g01290	-	13	-	221451	222272	39.147202	29.322437	30.655807
ostta13g01300	-	13	-	222429	223262	126.908875	95.058586	99.381157
ostta13g01310	-	13	+	223893	224504	369.419922	276.706665	289.289307
ostta13g01320	-	13	-	224597	225379	87.975731	65.896484	68.892975
ostta13g01330	-	13	+	225524	226018	53.044441	39.731888	41.538609
ostta13g01335	-	13	-	226097	226852	104.304230	78.127022	81.679672
ostta13g01340	-	13	-	227123	233741	0.122109	0.091463	0.095622
ostta13g01350	-	13	+	233960	235039	70.347221	52.692192	55.088257
ostta13g01360	-	13	-	235090	236832	86.601837	64.867393	67.817093
ostta13g01370	-	13	+	237072	238097	93.791420	70.252609	73.447182
ostta13g01375	-	13	+	238355	239308	811.599487	607.912537	635.556030
ostta13g01380	-	13	+	239479	240168	266.537689	199.644791	208.723190
ostta13g01390	-	13	-	240178	242646	36.243420	27.147417	28.381886
ostta13g01400	-	13	+	242911	243870	137.461456	102.962776	107.644783
ostta13g01410	-	13	+	243981	244676	48.827587	36.573341	38.236431
ostta13g01420	-	13	-	244713	245795	49.716530	37.239185	38.932549
ostta13g01430	-	13	+	246267	247178	16.081141	12.045260	12.592992
ostta13g01440	-	13	+	247315	248415	42.697552	31.981756	33.436054
ostta13g01450	-	13	-	248481	249200	86.366669	64.691246	67.632935
ostta13g01460	-	13	+	249390	253958	29.088722	21.788332	22.779108
ostta13g01470	-	13	-	253956	255867	202.632629	151.777954	158.679718
ostta13g01480	-	13	+	256173	256637	60.492474	45.310692	47.371090
ostta13g01490	-	13	-	256755	258542	62.336689	46.692062	48.815281
ostta13g01500	-	13	+	259470	260240	45.709469	34.237774	35.794659
ostta13g01510	-	13	-	260364	261620	1207.823120	904.695984	945.835022
ostta13g01520	-	13	+	261958	263613	52.823067	39.566074	41.365253
ostta13g01530	-	13	-	263673	265533	107.674156	80.651199	84.318634
ostta13g01540	-	13	+	265825	266856	45.968994	34.432167	35.997894
ostta13g01550	-	13	-	266954	268558	133.452652	99.960068	104.505524
ostta13g01560	-	13	+	269070	270034	99.635780	74.630211	78.023857
ostta13g01570	-	13	+	270185	271681	25.967268	19.450268	20.334726
ostta13g01580	-	13	-	271733	273634	116.409561	87.194283	91.159241
ostta13g01590	-	13	+	273848	275026	51.502968	38.577282	40.331493
ostta13g01600	-	13	-	275104	275532	543.244690	406.906677	425.409851
ostta13g01610	-	13	-	275970	279164	45.513927	34.091309	35.641533
ostta13g01620	-	13	+	279279	279683	151.207397	113.258911	118.409103
ostta13g01630	-	13	+	280014	280926	103.096443	77.222351	80.733864
ostta13g01640	-	13	-	281050	282795	185.907791	139.250549	145.582657
ostta13g01650	-	13	+	283307	285505	59.738972	44.746296	46.781033
ostta13g01660	-	13	+	285774	286202	104.867134	78.548653	82.120476
ostta13g01670	-	13	-	286277	290536	53.462208	40.044811	41.865757
ostta13g01680	-	13	+	290824	292278	45.739517	34.260281	35.818188
ostta13g01690	-	13	-	292364	294003	145.887497	109.274139	114.243149
ostta13g01700	-	13	+	294153	295508	120.283188	90.095741	94.192642
ostta13g01710	-	13	-	295537	296226	101.072464	75.706329	79.148903
ostta13g01720	-	13	+	296400	298337	47.448399	35.540287	37.156399
ostta13g01730	-	13	-	298389	298871	57.358177	42.963009	44.916653
ostta13g01740	-	13	+	298946	299959	79.430969	59.496197	62.201653
ostta13g01750	-	13	-	300098	300616	290.551056	217.631531	227.527817
ostta13g01760	-	13	+	300768	301769	59.214569	44.353500	46.370377
ostta13g01770	-	13	+	302628	305906	3.085220	2.310923	2.416007
ostta13g01790	-	13	-	306844	308952	14.540596	10.891346	11.386605
ostta13g01800	-	13	+	309440	310789	44.248146	33.143200	34.650314
ostta13g01810	-	13	+	310994	313198	94.624947	70.876945	74.099915
ostta13g01815	-	13	+	313304	314281	54.433540	40.772369	42.626400
ostta13g01820	-	13	+	314694	316436	345.468719	258.766510	270.533325
ostta13g01830	-	13	-	316538	317416	53.596130	40.145123	41.970631
ostta13g01840	-	13	+	317867	319171	164.613022	123.300133	128.906921
ostta13g01850	-	13	-	319202	320551	55.077038	41.254364	43.130314
ostta13g01860	-	13	-	320614	321588	45.209232	33.863079	35.402927
ostta13g01870	-	13	+	321687	323747	57.748665	43.255493	45.222443
ostta13g01880	-	13	+	323934	325661	308.054688	230.742279	241.234756
ostta13g01890	-	13	-	326028	327038	95.314537	71.393471	74.639923
ostta13g01900	-	13	+	327270	329336	126.984520	95.115242	99.440399
ostta13g01905	-	13	+	329516	330607	16.135530	12.086000	12.635583
ostta13g01910	-	13	+	330786	331757	147.811722	110.715454	115.749985
ostta13g01920	-	13	+	331826	333403	25.747149	19.285393	20.162352
ostta13g01930	-	13	-	333432	334432	101.895035	76.322464	79.793053
ostta13g01940	-	13	+	334605	336348	101.767296	76.226784	79.693024
ostta13g01950	-	13	-	336423	336923	51.403194	38.502544	40.253365
ostta13g01960	-	13	+	336981	337520	16.049999	12.021935	12.568604
ostta13g01970	-	13	+	337613	339194	20.803608	15.582532	16.291111
ostta13g01980	-	13	-	339234	340016	70.163467	52.554554	54.944355
ostta13g01990	-	13	+	340360	341181	38.572994	28.892338	30.206154
ostta13g02000	-	13	-	341199	342065	103.682816	77.661568	81.193047
ostta13g02010	-	13	-	342213	344183	62.222221	46.606323	48.725643
ostta13g02020	-	13	+	344518	345930	179.130219	134.173950	140.275208
ostta13g02030	-	13	-	346068	347945	103.198616	77.298882	80.813873
ostta13g02040	-	13	+	348201	349559	156.072845	116.903282	122.219193
ostta13g02050	-	13	-	349598	350683	41.552486	31.124067	32.539368
ostta13g02060	-	13	-	350864	353314	83.555283	62.585430	65.431358
ostta13g02070	-	13	+	353537	354622	107.275322	80.352455	84.006302
ostta13g02080	-	13	+	354818	355489	3.184524	2.385305	2.493771
ostta13g02090	-	13	+	355689	357239	22.688587	16.994438	17.767221
ostta13g02100	-	13	+	357332	358243	69.560310	52.102776	54.472034
ostta13g02110	-	13	-	358296	360815	27.301191	20.449417	21.379309
ostta13g02120	-	13	-	361001	363187	49.472336	37.056274	38.741325
ostta13g02130	-	13	-	363339	364709	123.201309	92.281502	96.477798
ostta13g02140	-	13	+	365121	366251	53.402298	39.999935	41.818840
ostta13g02150	-	13	-	366351	373106	53.658215	40.191624	42.019249
ostta13g02160	-	13	+	373727	374737	96.491592	72.275124	75.561668
ostta13g02165	-	13	+	374828	376939	30.266571	22.670576	23.701471
ostta13g02170	-	13	+	377020	377874	599.878357	449.326996	469.759155
ostta13g02180	-	13	-	378073	378705	60.878357	45.599728	47.673275
ostta13g02190	-	13	+	378725	379789	90.908920	68.093529	71.189926
ostta13g02200	-	13	-	379834	380982	82.545692	61.829216	64.640770
ostta13g02210	-	13	-	381154	382131	221.224930	165.704163	173.239182
ostta13g02220	-	13	+	382272	383189	239.815918	179.629364	187.797607
ostta13g02230	-	13	-	383252	385004	95.192162	71.301804	74.544098
ostta13g02240	-	13	-	385270	386484	44.731686	33.505386	35.028965
ostta13g02250	-	13	-	386576	387571	37.748997	28.275141	29.560888
ostta13g02260	-	13	+	388350	389755	2485.721924	1861.880981	1946.545654
ostta13g02270	-	13	-	389952	391835	138.412949	103.675484	108.389885
ostta13g02280	-	13	-	392183	394502	52.450680	39.287144	41.073639
